1.00000000  0.00000000
0.98330742  0.00188260
0.96665234  0.00397853
0.95003872  0.00625177
0.93347050  0.00867066
0.91695158  0.01120744
0.90048585  0.01383785
0.88407711  0.01654070
0.86772918  0.01929752
0.85144580  0.02209220
0.83523069  0.02491064
0.81908756  0.02774045
0.80302003  0.03057072
0.78703168  0.03339171
0.77112613  0.03619469
0.75530686  0.03897170
0.73957736  0.04171538
0.72394108  0.04441892
0.70840142  0.04707581
0.69296174  0.04967985
0.67762536  0.05222505
0.66239553  0.05470553
0.64727551  0.05711560
0.63226849  0.05944963
0.61737759  0.06170212
0.60260594  0.06386767
0.58795659  0.06594105
0.57343256  0.06791714
0.55903682  0.06979110
0.54477230  0.07155828
0.53064189  0.07321435
0.51664843  0.07475532
0.50279471  0.07617755
0.48908350  0.07747785
0.47551750  0.07865350
0.46209939  0.07970227
0.44883177  0.08062246
0.43571722  0.08141293
0.42275830  0.08207312
0.40995749  0.08260305
0.39731722  0.08300335
0.38483990  0.08327521
0.37252791  0.08342042
0.36038354  0.08344132
0.34840907  0.08334080
0.33660673  0.08312225
0.32497870  0.08278950
0.31352714  0.08234686
0.30225411  0.08179897
0.29116170  0.08115081
0.28025192  0.08040763
0.26952672  0.07957492
0.25898804  0.07865829
0.24863776  0.07766346
0.23847772  0.07659620
0.22850973  0.07546224
0.21873554  0.07426725
0.20915686  0.07301677
0.19977539  0.07171616
0.19059272  0.07037055
0.18161048  0.06898481
0.17283020  0.06756351
0.16425340  0.06611089
0.15588153  0.06463083
0.14771603  0.06312683
0.13975830  0.06160200
0.13200966  0.06005906
0.12447144  0.05850033
0.11714488  0.05692773
0.11003123  0.05534282
0.10313168  0.05374678
0.09644735  0.05214042
0.08997937  0.05052427
0.08372880  0.04889855
0.07769667  0.04726320
0.07188399  0.04561797
0.06629167  0.04396240
0.06092067  0.04229590
0.05577183  0.04061773
0.05084600  0.03892710
0.04614399  0.03722321
0.04166655  0.03550522
0.03741438  0.03377237
0.03338821  0.03202394
0.02958865  0.03025933
0.02601633  0.02847807
0.02267182  0.02667985
0.01955564  0.02486450
0.01666830  0.02303209
0.01401025  0.02118285
0.01158194  0.01931724
0.00938372  0.01743592
0.00741596  0.01553976
0.00567896  0.01362983
0.00417302  0.01170739
0.00289835  0.00977386
0.00185516  0.00783086
0.00104363  0.00588008
0.00046386  0.00392339
0.00011597  0.00196270
0.00000000  0.00000000
0.00011597  -0.00159715
0.00046386  -0.00319227
0.00104363  -0.00478338
0.00185516  -0.00636854
0.00289835  -0.00794588
0.00417302  -0.00951366
0.00567896  -0.01107026
0.00741596  -0.01261418
0.00938372  -0.01414414
0.01158194  -0.01565897
0.01401025  -0.01715776
0.01666830  -0.01863975
0.01955564  -0.02010440
0.02267182  -0.02155135
0.02601633  -0.02298044
0.02958865  -0.02439171
0.03338821  -0.02578533
0.03741438  -0.02716167
0.04166655  -0.02852119
0.04614399  -0.02986448
0.05084600  -0.03119220
0.05577183  -0.03250504
0.06092067  -0.03380375
0.06629167  -0.03508904
0.07188399  -0.03636155
0.07769667  -0.03762186
0.08372880  -0.03887042
0.08997937  -0.04010753
0.09644735  -0.04133329
0.10313168  -0.04254760
0.11003123  -0.04375009
0.11714488  -0.04494013
0.12447144  -0.04611678
0.13200966  -0.04727880
0.13975830  -0.04842463
0.14771603  -0.04955236
0.15588153  -0.05065973
0.16425340  -0.05174415
0.17283020  -0.05280272
0.18161048  -0.05383218
0.19059272  -0.05482900
0.19977539  -0.05578934
0.20915686  -0.05670915
0.21873554  -0.05758410
0.22850973  -0.05840973
0.23847772  -0.05918141
0.24863776  -0.05989442
0.25898804  -0.06054398
0.26952672  -0.06112531
0.28025192  -0.06163368
0.29116170  -0.06206447
0.30225411  -0.06241319
0.31352714  -0.06267556
0.32497870  -0.06284756
0.33660673  -0.06292546
0.34840907  -0.06290587
0.36038354  -0.06278577
0.37252791  -0.06256260
0.38483990  -0.06223422
0.39731722  -0.06179896
0.40995749  -0.06125569
0.42275830  -0.06060376
0.43571722  -0.05984304
0.44883177  -0.05897398
0.46209939  -0.05799750
0.47551750  -0.05691508
0.48908350  -0.05572869
0.50279471  -0.05444082
0.51664843  -0.05305439
0.53064189  -0.05157282
0.54477230  -0.04999993
0.55903682  -0.04833995
0.57343256  -0.04659753
0.58795659  -0.04477762
0.60260594  -0.04288556
0.61737759  -0.04092702
0.63226849  -0.03890801
0.64727551  -0.03683486
0.66239553  -0.03471428
0.67762536  -0.03255336
0.69296174  -0.03035965
0.70840142  -0.02814116
0.72394108  -0.02590653
0.73957736  -0.02366503
0.75530686  -0.02142679
0.77112613  -0.01920287
0.78703168  -0.01700544
0.80302003  -0.01484804
0.81908756  -0.01274572
0.83523069  -0.01071536
0.85144580  -0.00877589
0.86772918  -0.00694863
0.88407711  -0.00525762
0.90048585  -0.00372995
0.91695158  -0.00239620
0.93347050  -0.00129078
0.95003872  -0.00045237
0.96665234  0.00007558
0.98330742  0.00024446
1.00000000  0.00000000
