1.00000000  0.00000000
0.98429268  0.00211605
0.96858924  0.00447570
0.95289355  0.00703756
0.93720948  0.00976422
0.92154090  0.01262193
0.90589169  0.01558041
0.89026569  0.01861257
0.87466677  0.02169420
0.85909877  0.02480380
0.84356553  0.02792231
0.82807090  0.03103287
0.81261869  0.03412060
0.79721270  0.03717245
0.78185676  0.04017693
0.76655464  0.04312400
0.75131011  0.04600485
0.73612695  0.04881180
0.72100889  0.05153811
0.70595967  0.05417793
0.69098301  0.05672610
0.67608258  0.05917814
0.66126208  0.06153010
0.64652516  0.06377854
0.63187545  0.06592043
0.61731657  0.06795311
0.60285211  0.06987428
0.58848564  0.07168191
0.57422071  0.07337428
0.56006083  0.07494992
0.54600950  0.07640760
0.53207019  0.07774633
0.51824633  0.07896540
0.50454133  0.08006429
0.49095858  0.08104275
0.47750144  0.08190078
0.46417321  0.08263862
0.45097718  0.08325679
0.43791662  0.08375606
0.42499475  0.08413746
0.41221475  0.08440231
0.39957977  0.08455220
0.38709295  0.08458897
0.37475734  0.08451475
0.36257601  0.08433192
0.35055195  0.08404312
0.33868813  0.08365123
0.32698749  0.08315936
0.31545289  0.08257084
0.30408720  0.08188917
0.29289322  0.08111806
0.28187370  0.08026136
0.27103137  0.07932304
0.26036891  0.07830720
0.24988893  0.07721800
0.23959403  0.07605966
0.22948676  0.07483643
0.21956959  0.07355259
0.20984499  0.07221234
0.20031534  0.07081989
0.19098301  0.06937936
0.18185028  0.06789475
0.17291943  0.06636998
0.16419264  0.06480882
0.15567207  0.06321490
0.14735984  0.06159167
0.13925797  0.05994240
0.13136849  0.05827020
0.12369332  0.05657794
0.11623437  0.05486831
0.10899348  0.05314380
0.10197242  0.05140668
0.09517295  0.04965901
0.08859672  0.04790265
0.08224537  0.04613926
0.07612047  0.04437032
0.07022351  0.04259711
0.06455597  0.04082074
0.05911923  0.03904217
0.05391464  0.03726218
0.04894348  0.03548145
0.04420699  0.03370049
0.03970631  0.03191972
0.03544258  0.03013948
0.03141684  0.02835998
0.02763008  0.02658137
0.02408324  0.02480377
0.02077719  0.02302719
0.01771275  0.02125165
0.01489067  0.01947710
0.01231166  0.01770349
0.00997634  0.01593074
0.00788530  0.01415878
0.00603904  0.01238749
0.00443804  0.01061680
0.00308267  0.00884660
0.00197327  0.00707681
0.00111013  0.00530733
0.00049344  0.00353810
0.00012337  0.00176901
0.00000000  0.00000000
0.00012337  -0.00190758
0.00049344  -0.00381118
0.00111013  -0.00570684
0.00197327  -0.00759076
0.00308267  -0.00945923
0.00443804  -0.01130880
0.00603904  -0.01313623
0.00788530  -0.01493858
0.00997634  -0.01671322
0.01231166  -0.01845788
0.01489067  -0.02017065
0.01771275  -0.02185002
0.02077719  -0.02349487
0.02408324  -0.02510449
0.02763008  -0.02667855
0.03141684  -0.02821711
0.03544258  -0.02972062
0.03970631  -0.03118983
0.04420699  -0.03262581
0.04894348  -0.03402991
0.05391464  -0.03540371
0.05911923  -0.03674893
0.06455597  -0.03806746
0.07022351  -0.03936122
0.07612047  -0.04063217
0.08224537  -0.04188221
0.08859672  -0.04311313
0.09517295  -0.04432656
0.10197242  -0.04552389
0.10899348  -0.04670626
0.11623437  -0.04787445
0.12369332  -0.04902889
0.13136849  -0.05016956
0.13925797  -0.05129603
0.14735984  -0.05240734
0.15567207  -0.05350208
0.16419264  -0.05457828
0.17291943  -0.05563347
0.18185028  -0.05666467
0.19098301  -0.05766840
0.20031534  -0.05864067
0.20984499  -0.05957709
0.21956959  -0.06047282
0.22948676  -0.06132266
0.23959403  -0.06212112
0.24988893  -0.06286245
0.26036891  -0.06354070
0.27103137  -0.06414985
0.28187370  -0.06468380
0.29289322  -0.06513653
0.30408720  -0.06550212
0.31545289  -0.06577486
0.32698749  -0.06594935
0.33868813  -0.06602051
0.35055195  -0.06598375
0.36257601  -0.06583494
0.37475734  -0.06557056
0.38709295  -0.06518772
0.39957977  -0.06468422
0.41221475  -0.06405856
0.42499475  -0.06331004
0.43791662  -0.06243873
0.45097718  -0.06144551
0.46417321  -0.06033206
0.47750144  -0.05910085
0.49095858  -0.05775517
0.50454133  -0.05629901
0.51824633  -0.05473713
0.53207019  -0.05307494
0.54600950  -0.05131847
0.56006083  -0.04947435
0.57422071  -0.04754969
0.58848564  -0.04555204
0.60285211  -0.04348935
0.61731657  -0.04136986
0.63187545  -0.03920208
0.64652516  -0.03699471
0.66126208  -0.03475661
0.67608258  -0.03249675
0.69098301  -0.03022422
0.70595967  -0.02794817
0.72100889  -0.02567788
0.73612695  -0.02342276
0.75131011  -0.02119242
0.76655464  -0.01899675
0.78185676  -0.01684605
0.79721270  -0.01475115
0.81261869  -0.01272358
0.82807090  -0.01077581
0.84356553  -0.00892146
0.85909877  -0.00717559
0.87466677  -0.00555501
0.89026569  -0.00407862
0.90589169  -0.00276781
0.92154090  -0.00164685
0.93720948  -0.00074333
0.95289355  -0.00008868
0.96858924  0.00028138
0.98429268  0.00032626
1.00000000  0.00000000
